PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84 PC85 PC86 PC87 PC88 PC89 PC90 PC91 PC92 PC93 PC94 PC95 PC96 PC97 PC98 PC99 PC100
SI_145_WT_Stem -2.16692676248717 -1.50442747839203 4.54282000266303 6.94480364045668 6.1947520783501 -0.422330906027535 1.6501337327048 7.56495293068436 1.82753705820402 -2.5624600499908 1.15966321040039 1.27999005948691 -1.25347976130398 0.217720093000883 0.392328226149068 0.98834872502129 0.278143370179833 -4.61212372020498 0.063070304636464 -1.95013579415778 1.56632428027321 -1.10598059257497 1.92042187801227 -3.95557338796023 1.15887691249314 -2.37990205189125 -1.74851329668666 0.0980789916613498 1.06478631440073 -2.75213917537219 1.97549885591244 2.34728934422598 0.424963870322951 -2.41755939340357 -0.166714250562842 0.726187236417239 -1.00552770015269 -0.0538443565346984 0.335515543253941 1.94279759175188 2.2140333156446 -0.780780053628636 1.60777821684599 1.23636219285952 -0.641359049862882 1.1235100511153 -0.108859557753796 1.87374345866628 -1.31254697678258 2.84679706331635 -1.37125883159773 0.683091891360316 -0.746608209127358 -3.25832450434843 -0.844912761060636 1.62693700695305 -1.27171664057138 -0.551167080704787 0.596974676505628 0.917525581217484 -2.28299071246052 -0.677778040840965 -2.4097835754624 2.30622041630402 0.210031193275537 1.78837974234134 -0.268939507100671 0.85790664055666 0.0518169246790481 1.32875139302685 0.430541619353575 -2.7479285581708 -1.24461071789939 0.830055697097263 -0.939803248083141 -0.517726587221134 -1.98465602086199 1.28028440457217 0.869942239878066 0.39988692816651 -0.00489952796057136 1.74535882178776 -0.112963397534001 2.76460806012333 -1.31505716496793 -0.0666926699166251 1.60949132492591 0.389079485516046 -2.55875547075849 0.0755592000536889 -0.170052059091463 -0.0845942882379858 -0.619837877762823 -0.321504794829958 0.302752729600775 2.39132203933041 -0.710600044476545 -0.812832263566179 0.888061230351353 -2.75112147246939
SI_146_WT_Stem -2.14620400429992 1.07952361446323 2.01457071816161 4.49740467582017 -0.92442609492309 0.604362624951573 -5.52443461526085 -2.05726398552289 -0.727295836731896 1.2403378013216 0.0698935584421 0.819762493454223 -0.102974545799856 0.686781883238639 0.771715538457672 -0.267527061983859 0.718780039935657 -1.5750260410588 0.925765238896179 -2.35718189455818 0.0886327336215049 0.628659490350148 3.20191001958262 -0.725224833685688 0.19104512249419 0.338566772117993 -1.21330782259798 -0.191235071037523 -1.13373139352852 -1.10464992529367 0.62540379994934 -1.14329678532023 1.04368100577564 0.0140832327781354 -1.12029362684958 -1.32601703594988 2.09603267933064 0.475809007931201 -0.753000848497042 -0.659915806812717 -0.0593270282666218 1.5519004622147 1.53664269986688 -1.19823211288637 0.679741783595267 -2.07762188505593 -0.179923491452449 1.58156111738677 0.602210168802542 -2.7852523624936 -1.61408786912964 -3.3124125328873 -0.644009550252887 1.34781400574117 0.121197128393754 -1.14118942689012 0.437565146625441 -1.00956925357895 1.07998067350451 0.683264297132431 -2.25553775059791 0.413228450876989 2.0964189414696 -2.13609430036903 0.322407110503959 -0.941559028407915 0.592676078566866 -2.33746831118945 -0.663374641774107 1.45277287708566 0.898766348498614 4.31686120786116 2.2088997188804 -1.41333918349176 -1.87937934603868 0.418020813529029 -0.531643142361564 -3.13973922167791 4.96733098545149 -2.3209533802901 1.07317790031639 1.74894088987728 0.256526797888851 -2.20953244845998 -1.91769867413741 -0.0291748436762345 -0.0287562748848151 1.17051638913194 -1.08728954026681 -1.28144837327912 0.460920826093728 1.01765597190147 0.57432946093659 -1.31994471461698 2.10849585854139 -0.868632223293927 1.86518489426887 -0.97255449661951 0.787917708788528 -1.27464377790548
SI_147_WT_Stem -3.03480495786263 0.310965997526652 3.35689965499526 6.54673213465255 -1.53378001927803 0.393124693075458 -7.83506800972172 0.100399056736606 -0.654970441070208 -0.406155108787694 -0.288828206669804 0.611495995620151 0.150588950877785 0.785240301052202 0.621934479291274 1.53265922054231 -0.20504428794678 -3.30262405086108 0.533033104094236 -1.76006546297454 0.519928222394662 -0.449242379667548 0.112409620221095 -1.34934993587374 0.358139765120772 0.856346257353673 0.268038283579675 -1.33963689990905 -1.4711992973151 -0.579485100092267 0.211616854582632 0.0255392629173244 -2.63809195049714 0.846776620062045 -1.12561515091097 -0.504552310390863 -2.09985836501204 0.0392004821878884 1.03140155214374 -1.7194609693966 -2.56204736636991 0.766100555580481 -0.698197594316961 0.273403705699046 -0.481438927575168 0.292154842131278 -0.742623160266978 0.0199209871541093 -0.343505124533455 0.795911592142184 -0.837149718950066 0.0214562138109939 1.94811514217352 1.45329021063751 1.33269411603406 2.1805766836175 1.51573304404755 0.760324039727175 0.369343243153185 2.22470850199346 -1.1998863952548 0.20703162943578 2.38909783201148 0.137538629505431 -0.903743095288107 2.10255282214996 0.643565604005873 1.52336875518207 0.345847022029095 -1.64159567263301 -0.132818024050008 -0.379968472123231 -1.24572244063418 -1.0162996081023 0.0775361479759647 1.41894078700316 -0.00225467196504961 -0.701612341400891 -1.70735682402255 -0.756761703924507 -1.93249488046033 0.713659612373256 0.725544001254288 -0.346447263963749 -0.630524333511821 -2.28003138775111 -0.0564914289660748 -1.10114309951189 -0.147006761661776 2.08127388936052 -0.683432249802314 -1.48109101360429 1.82453681944286 0.315583255595686 1.83032073923157 0.403602787090136 -0.231775199246822 1.05946739776783 -0.17353557604277 -2.61460775236999
SI_148_WT_Stem -2.61682919024325 0.0258480131627347 4.68674957259308 5.98988196040063 -1.97988648636452 -0.2526202918815 -5.16323652533688 -1.77127535200344 -0.565583410714021 1.14235131613369 -1.31675690365244 -0.200407885117692 -0.0194486460732867 -0.0134365870597105 -0.32142933035523 -0.597717048527057 0.406774667480402 1.38045728326669 0.173427622119426 -1.56283791000799 -0.767180699665211 0.0643269011191792 1.04365271174354 -0.169320436334518 0.428235329791324 -0.33496532986602 -0.840429703687814 0.0299700511158859 0.0804557956409997 0.254874497007523 0.201077561737139 -0.168654585027705 -0.843597205613682 -0.418534938086776 0.300003201456711 0.245221098889998 -0.103971337671744 0.515757560693702 -0.831214368348103 -0.021896688056964 -0.462165051613317 1.45297795578236 -1.62418751799296 -1.34069999924321 -2.74067842127015 0.922164351895642 0.584014873666895 0.27854002785492 -0.709318315273509 -0.928778396309714 -1.98239496196446 0.96801223567103 0.409813541523954 -1.63839882025596 0.116575070870755 -1.50951352628159 -0.383621570237439 -0.0350661963298076 -0.0131883484723244 -0.363907445432309 0.988338523061681 -0.272564838339056 1.13927287827111 -0.846849996883849 -1.01954510632043 -0.243243761759771 0.617693878059331 -0.524005206936192 1.55409904838483 -1.73106048186825 0.551162488931037 1.16239697082932 0.507970302482528 1.54366992052567 -1.95821791154808 -0.917049639839128 -0.451951656652651 0.795295246748603 -1.22309146385665 0.0201427809121466 1.49468446276872 1.12083273186869 0.821642871942186 1.03540988675442 1.74025875195269 0.341513839032752 -0.666720200312128 -0.756954193066269 -0.425098018626654 0.997391491137313 -0.648680460671229 0.0626680086075903 -1.09887372343735 -1.2096703651038 -0.513389126966507 1.90736016614288 1.54784966913084 0.322280404591619 -1.36837414276408 1.02901774357722
SI_149_WT_Stem -3.08723081122545 0.631996431878411 3.44921807000078 4.76690398907694 -1.27242885779917 0.308490256113998 -5.13555655867546 -3.04751085630555 -0.685047730664252 0.302171384446696 -0.0966755100303505 -0.456893536584556 0.715854382479994 0.695748123824763 -0.519944406950666 -0.308664845284654 0.28627199449586 1.92133418552085 -0.460905118230227 0.139119828172503 1.23465305570364 -1.49528765317662 0.285555124010099 0.176337117853496 -1.18623878642155 0.699282176893373 0.661932393335604 -1.40398896036653 0.579517888879473 -0.01236128338445 -0.363109064624977 0.680343040011857 -0.447647124783064 -0.0316448339195645 0.249631604431083 1.27788154544368 0.646260892801449 0.223575519299364 -2.6784589326625 -1.12098936821329 -0.219499913009822 0.890676615142101 -0.389658481216996 -0.96254284754652 0.753534269730615 -0.374105445547675 -0.875765266509517 -1.07368065624756 -1.11394596623453 1.43570472063585 0.306728105689498 -0.93264915948707 -0.180907276128403 -0.484070259557604 -0.106201170933015 -1.97415625148788 1.76121021279692 0.500785686595279 0.117717676478447 0.148618491597843 0.119748151838395 -1.08183999344293 0.459578179490779 -0.888737880252028 -0.657588887925707 -1.69490782290644 0.467166993708252 0.549243106078448 -0.864037332883757 0.263878331561274 -0.438658941427701 0.362179673177929 0.400133200128657 -0.845706858298105 -0.220391086418237 0.369269442744598 0.663055629774144 -0.507861250969402 -0.059637005970106 0.302663739101724 -0.265974231972644 -0.914293893672432 -0.664542956526988 0.0698238737283777 0.167862943148806 -0.607800520041949 -1.15580705155165 0.11674781576418 -0.104310776207897 1.79095519490567 -0.0212286004209141 -0.10293962593585 1.42835236790405 -0.727303300696434 0.519377946129637 1.92699880423829 -0.725449843967288 0.826811519508724 -0.172596727031735 0.849255198105931
SI_150_WT_Stem -3.79665185670072 1.25845385464525 3.85314890766111 6.21694381261896 -0.788172969974881 -1.50169541017314 -3.18172656443132 -1.4284160634847 -0.281556033888312 0.910942884204562 -1.10287727734234 0.0640946493745594 1.29620593992862 -0.989077904880476 -0.244530263949436 -1.76000972600417 -1.14713130036908 1.51357440578035 0.274033842851977 0.467686799915137 2.15510343493461 -0.243616841017731 -1.27582981214771 -1.40953336905563 -0.397010890762234 -1.56632522739505 -2.58974546555307 2.2142383826676 -1.90364614484521 1.41102884530552 -0.00499208070830204 1.25620949152603 -1.5253472358147 -0.180992938812071 -0.0636285269110569 -1.95173771350512 2.02025442649411 -0.201781216918265 0.154739732943587 0.718996830517771 3.09910435227389 -0.416696211406763 -0.508196499446425 0.161498843990949 -2.16572041990669 0.841654214575656 1.43195104107431 -0.227505240101958 0.296172982344668 -0.877080678377437 0.399857265295093 -1.68779664605552 1.91643244183201 -0.27385075817631 3.29790123855911 -0.154792109372469 -0.410408131157331 3.82673327173111 1.95895285418049 -3.19646230191945 0.515639852861817 -1.02309009613631 -0.260389774369112 0.0733706134435455 2.75440642630637 0.227360653678626 1.19480593954941 -1.17172650137376 -1.19209106426345 0.51253810741686 -0.0535890788431512 0.458293330755581 1.26123402133896 -0.273277052121094 -2.92969583073067 -1.20421167625448 4.64223866914468 -1.63222301150786 0.553543328338992 3.79024473592889 -2.84792064776184 -1.63214063368812 1.43703553913433 2.46829585985747 1.66947796460255 0.448852128231718 0.63518378676797 1.06231056442301 3.62113735993089 -0.799481727081565 2.4234080936413 -3.21334028443082 -2.72012536085808 2.59002649858736 0.0699620441936533 -1.56677766678425 3.43830438117975 0.684584297766931 -2.18492992734008 -2.6501514845389
SI_151_WT_Stem -3.01017368685919 1.44437064098693 2.91145618390609 7.7439640370193 2.07498865482175 -0.941635339223734 -3.54755746638384 5.05310313548287 0.937187897462151 1.06079575133366 0.0883101791079072 2.4103870891945 1.22678711049149 3.53020071962339 0.208863040098305 5.69901708167317 -2.27907895994212 -2.2673472410423 -0.788282254040674 -0.747096761814541 -2.49788915860414 1.88258099229808 -0.938317723738021 4.32911795142515 3.15638115116663 -3.19357875892473 -0.149687344763231 1.1133763007104 -0.424762710572331 -1.22654516116127 0.400052221175675 2.00374354846961 1.03967856910205 0.569586688858685 -0.350050234341148 -0.124190413697553 2.48878664120301 1.96520067315351 1.19616604989692 -0.472188008320774 0.445159040794015 1.32662758674054 -2.5187877653109 1.38887026987982 -1.50869378204887 0.643451649751841 0.664523928653748 -3.42080852163407 1.84073702294739 2.09698958003492 -0.306290654638293 1.6020361285778 2.40110823868723 0.0281734223740234 2.22809734957994 3.07691252844041 -1.1614489647977 1.5637443616735 -1.60225629869581 -0.986323784622094 2.6929668149654 3.67425256823081 0.984253927820621 -0.502739600671559 -0.420164409348611 4.76394192171502 -1.65497484482373 0.99903891698385 0.0966146580048806 -1.63769299958527 -0.16512720078311 -0.577184929161318 0.51141156216853 3.35798037568314 1.35057245911956 2.40427262768754 0.312044419544043 -0.0641121756877513 2.16430043771455 0.932281987259657 0.989624146315232 -0.159692334547628 -0.00692456703657887 -2.86408674386425 -2.69807052258801 -5.02090590117742 -1.42618028595583 -1.3795503509834 -0.696584085912058 0.245895333271491 0.261913914993255 -0.287598378403418 -0.411512905182628 -0.144500242524852 1.16970483520246 -1.78228402702741 -3.03616837195674 0.950939002694665 -1.64352991130668 -1.13861110948361
SI_152_WT_Stem -3.82979403065514 0.172478809146591 3.79537022856223 5.33544284310158 -2.14523049124213 -0.298463395270333 -5.13156449353323 -1.35625997133089 -0.721617854709845 1.54376844214304 -0.530992142070358 0.132519631409002 0.939611306899208 1.50119550942391 -0.659649652874439 -1.13001075017824 -0.107090611623076 0.553622605938099 -0.174534364100919 -0.782035896849054 -0.128840094591885 0.758046700708218 -2.02236764405461 0.671332753511141 -0.244643090860596 -0.990911498784527 -1.47749454528924 0.240157567623047 0.44010719270162 0.41124008862089 0.262611882373532 1.76913558552757 -0.271391900487475 0.0301726856055471 1.91694443484301 2.80401620462518 -0.786975817351683 -0.336200782510908 -0.251654187780921 0.606897385487302 1.37694319343984 -0.0121337939354678 1.2620661877188 -0.209300513870769 0.680684150044447 0.511764044663758 -0.431697622323118 1.5605617277519 0.067860001977617 -0.986612059212705 -1.93429473667218 0.170864788633701 -1.16805295927486 1.98401405115878 0.39974196971409 1.37896681374842 -0.373480028713139 -0.660152874222611 -2.15511112619291 -0.901498654856618 0.237390255534025 0.00597510512792122 2.12900775099383 1.53011492537466 -3.9525055498236 1.67388944736161 -3.87193426835067 0.741602870958812 -1.20077072675999 1.74768946983468 0.429052736654314 0.207538935635938 -0.100529061172801 1.70544661662243 -1.21023699224429 -2.73789126528756 -1.55006744300243 -3.93729728912678 1.36873279646007 0.623282778683488 1.46448655949178 2.66410010540511 -0.750470650299206 -2.33646375709023 1.26612210140821 2.18283145445385 0.578573802121933 -1.55639942023355 -3.53803442090072 -1.7222982487511 1.02553139826493 -0.882794184143347 2.95829647897733 -1.7750833032314 -2.80383955273732 -0.949464103435439 0.977556062022515 0.720033755166185 -2.79217138264267 0.412859987063845
SI_153_WT_TA -3.31635169752696 0.580606369821006 2.15598703638801 4.53977894975519 -0.344114646968032 -0.999591992542189 0.637360327561295 0.659537433013132 -1.12964843179569 -0.411473661565429 0.0686270450423906 0.18110266185447 -0.388863567324043 -1.31020645064182 -0.00868943595845284 -0.113910753305412 0.256568831113207 0.650575112504889 -1.35972726118145 -0.729752101774462 1.00300302094159 -1.02635571714338 0.491907102965305 -4.89302025660742 -1.25008954937891 0.49092565477596 0.179599334633848 -0.00382415932337251 1.37129129149206 -0.170614454994013 -0.251262481451755 -0.305229850390583 2.08863024106506 -1.2352527829924 0.748487799132333 -2.64837210224625 1.01711100818043 -1.3821238123126 3.25883302752038 0.15716810919185 4.04679311978356 -1.31101632459838 0.0306209464858124 0.989473809505372 -3.44217988236627 2.5286002941027 -1.22630055726832 1.29058393955854 0.266379510680007 -1.23177521775288 -4.04074947495129 -2.13758365324558 -0.178014606072286 1.27507099144033 -0.0535065515742763 -0.800199352912818 -1.21416091327854 1.17954985531802 0.270587837066674 -0.124147688894449 -1.19655540338113 -0.31665953919366 0.37376907240559 2.30034122520962 0.601477031621371 -0.290661507508143 1.51603467299587 -1.54802352259388 0.953351086862121 -3.91721942854711 -1.36560485603472 3.5179106456967 3.9270864994842 2.05982301785976 1.48251552548898 1.21713515137875 -0.298309682612976 0.425231435040325 1.15560509707312 -0.512032843502411 4.29755387515881 0.736356888456112 1.43252436498637 -0.257574217921252 1.50361435145101 0.865309808511644 -0.686137753800527 -2.25748933857211 -0.0609543947440568 2.77425690175051 -0.237075152934414 0.11860805380619 0.603830619801945 -0.743822416875036 2.17687836381084 1.50017687296158 1.17661114069141 -0.0375521394246523 0.339844509695115 4.91767226264697
SI_154_WT_Stem -2.86638254116088 0.751370580002061 2.51177348002993 4.35443890178967 -1.16909809174403 -0.39129447557913 -5.6405761301289 0.553146810228525 -0.0479695147657665 1.29237325521216 -0.569219095022868 0.929869197389623 0.113123500098946 -0.0553967904073702 -0.386070841556785 0.812272919158386 -1.21420047823066 -1.54265348888816 -0.29218491901238 0.544336205596098 -0.368851643983262 1.13577794280475 -0.068144098360531 0.550777405170661 -1.08202622545678 1.1315577721168 -0.596874821125496 -1.30132328388778 -1.34607883087556 -0.718211472687089 -0.605240253961688 -0.754179598038137 -3.66605805162383 -2.39418753299675 -0.335278980942964 -0.00355809614704728 -0.43682360511401 2.61319307460157 1.53168558750498 2.15154949871802 -0.467170733350371 2.73126645013824 -2.17031642898387 1.09760056242804 2.47384161370295 -1.93449786311407 0.953794857137879 -4.85898516709851 1.58394869733738 0.396389384961894 4.61380829024047 2.00104667098299 0.064394125971917 -4.72496693171901 -0.66559713446834 -1.36777453620933 -3.01591059087333 0.817316828502586 -1.63466559784718 2.47669426689042 -2.04699976855789 1.41387582289701 0.619628980117536 2.29810049102401 0.177029722568022 -0.240978596970626 1.0578952620422 0.789131197994471 0.139556958965227 -0.527787099905048 2.29067974293263 -1.19931749082437 3.13800549723764 -0.239586176767045 -2.59864854244648 -1.44520337719325 2.39428743551839 0.517596591698759 -1.96325127651488 -2.3030790051161 0.653067128250945 -0.00803524015406798 -1.14108963506195 -2.50015117480777 0.0207120826211807 1.34071286374763 -3.30949295979667 1.76725033413048 2.4139831583221 1.85819820121001 0.350046491409456 -2.15197260166128 -1.40560172466042 -0.0830264937104919 0.0124456581880029 2.75566772120209 -3.44288222503424 -0.578542231395714 3.40018476107635 0.116143006530865
SI_155_WT_Stem -4.1179124281304 0.701088233943258 2.77867706049507 5.49905678436151 -0.673492120921377 -0.444187739519547 -5.94239770368228 -0.394143077612504 -1.28155812347477 2.0422094096836 -0.611625733760445 0.183153418389732 0.0211978552445752 1.1762119135068 -0.0824747913277245 0.515245297327757 0.000366962817503473 -0.652830976445169 -0.138537567814522 -0.217311539115353 -0.159699220056483 0.950342064518683 0.207167396118415 1.34685638931462 1.37793023012537 -1.21951607679495 -0.298328393737454 2.54319272599393 -0.541343245293566 -0.398920805250062 -0.341217031692186 1.5313400877356 -1.2044562973212 0.651558926296564 0.805274739516315 0.905054522703054 1.55281780189467 0.450467475396369 2.70213416632889 1.01225753109109 -0.730377231836403 0.576870434802697 -0.960452542215242 3.53390213780301 -2.80968443543799 -1.08479098485203 1.55068474487703 -1.10013844496005 -2.52774894346722 2.14821640298409 -1.07853003261151 -1.11304373966892 -0.496753056030264 1.37984729096702 -3.16837532198947 -0.956918247492526 -0.188388074037377 -0.907871119290882 1.64383427223237 -0.941639955703977 0.259366995413883 -0.714351253700096 2.45403811091061 -0.638625142753493 -1.98296197622386 -2.9419850359994 -0.505941592551532 -2.70470667748722 1.51357385829797 2.17315862060597 -1.50897299579076 -0.555691248778909 -0.960439772828211 2.88428019189517 -2.0336712369522 -1.95233170427806 0.155248182188975 0.945554120181502 -1.92846219511431 0.899663673094223 -3.04115582609191 0.810490871955258 -1.18534218518662 0.472796408570327 -1.42057842710727 -0.753684413194604 0.183047415407455 0.521499671838116 -2.6905058968013 0.130977963898666 -0.825054464364501 -0.120365275321109 0.0893086855905885 0.901124785625095 -0.219559612856705 1.62726294030779 0.982201110299927 0.609482694140197 -0.543902505382993 0.78610047778163
SI_156_WT_Stem -2.40853393380577 -1.1017644579887 4.41470151312293 5.92686044529508 -1.39814848274077 0.582953785064549 -7.46450315838006 0.15394310830077 -0.634430952851298 0.390604371216383 -1.1473479354983 0.645660582675259 -0.437430927803789 0.602431184887642 0.573873171079507 0.5841134470818 0.0223450677737838 -3.12188188349575 0.58528076090281 1.11097694518654 1.44315495356783 -0.560873645654904 0.492772208157019 1.34221646338289 -0.707019005101039 0.155968859607558 -0.859781048333544 2.62691245539374 -0.998987444460138 -0.949036108676717 -0.0880442072818724 1.71383390373534 -0.164706078976851 -1.55537045772377 -2.25603525241074 0.251840989478896 1.49131805729747 0.913629934698496 0.190369093555791 -1.83049631491155 2.10550695637824 1.29072333176072 -0.291281110062307 0.742820347646011 -1.92059239054972 1.24581393215086 -0.568216993097277 -0.42669638146138 -0.946983304946296 3.6014505364281 0.959312597307177 1.52789030529723 -0.181545812174299 0.350386704134826 -0.898027835728097 -0.301326679288543 -0.0212008916296291 -0.282670125005932 -1.34851041242955 -1.47766326859828 1.23191112115768 -0.122798085034705 -0.509058336473576 1.44486022336287 -1.73837421901362 -1.00587124033819 -1.12881894371177 3.39866660554053 0.343442575049869 3.40609894400095 0.234680982371107 1.31811497315702 0.546212198566608 -1.6437530383272 1.79541429300008 -1.43654233064622 -1.04992400957034 2.18660333529983 1.48791821287351 -0.407137505641037 -1.78789250796127 2.74945833645719 0.116043887019978 -0.874095721188064 2.27908954648259 0.887269631835791 0.314095353294352 0.629433744449532 -1.58201671637655 -2.02458444040772 -0.0682644790066106 -2.40923066171719 -0.499179035529638 -1.61430291102747 -0.577421704846079 1.8989955382537 -0.307391775016396 -1.61934344725798 -1.12102400899373 1.34242513159375
SI_157_WT_TA -4.07160137876361 1.18361664246104 2.51595682825984 4.37828702514448 0.931369241653816 -0.0143171830670657 -1.99013900408022 0.584738619504795 -0.426743827515934 1.46546368808964 -0.584545438881272 0.386296942980629 0.342795103948727 1.25524706370625 -0.0398537918938768 -1.77866836496006 -0.547601667739179 -2.29576924790469 -0.819329452985629 0.578370838566378 -3.16291472381613 1.65435518209848 -1.01894279663802 3.81443761598305 1.18583889729924 0.0564018640234984 -1.15829626665088 1.8074188856695 -2.16923430173477 -0.140966528586805 0.53811461319152 0.0697596759224953 -1.58449650519116 0.807899623923326 -0.477339604799052 -0.0192466662788542 0.105053402356743 0.92598391424225 -2.54249387435441 -0.394547587838333 -0.972930314688055 -0.245079973809578 -0.73118456741821 1.91644192164723 -2.23667487160255 -1.23823764971978 -0.39320302552695 -0.0911177599575331 2.64554283200252 1.22748112117517 -0.045255565030569 -1.27239294051645 -0.588621089560511 0.108541414331595 -0.457039991530964 0.625384485651975 -0.245315181649709 0.567055097617081 -0.898104650010745 -1.09114247555544 1.23793131564724 0.681052271703831 1.92036075768823 1.15642748859949 -0.447902107637522 -0.497735071216186 -0.0537294432671113 -1.79821088211019 -0.221134673189048 -0.708466458992266 1.92025472859342 -1.62792072376127 0.822434002605233 0.00702062992112246 -0.263137586133729 -0.524442142965318 1.49030600299806 0.328020865336702 0.44096672162532 0.896171225523801 0.749281578380546 -1.25028114935427 0.251482769618027 -0.166592974509337 -1.34847640030087 1.71788553035678 -0.607246523635868 -0.660102026025807 -0.898969469963536 0.174041857678878 0.848804695165734 -1.07567072020317 0.399146836300769 -1.11548275107854 1.85105659494254 0.758085933025796 -0.0784150027922521 -0.14950807666243 -0.545370411812841 1.4690249409943
SI_158_WT_Stem -2.47881826577171 0.594691024697564 3.74126901719491 4.64922960723657 -1.06380686681434 0.0324277390552646 -5.8114376677172 -1.14554100356746 -0.768769532633966 0.695273035116145 -0.55869540925214 0.358000764044968 -0.639204029813826 0.418615671989865 -0.383170991141271 -0.271344604849652 0.538507283633548 -1.82211099119326 -0.125623082591345 -0.524848616281585 0.313173242051042 -0.13081730519611 -0.884782490450394 0.195880248271584 1.70897968675942 0.746226933320232 -2.63410558931749 0.822326712729477 1.63596373013065 -0.26353465670784 0.0186948953414717 -0.204656675684477 -0.0484833358669071 -0.464552841285891 0.67562329444346 0.626031896285603 -1.16073671595668 1.17792384921972 -2.30108194640032 0.462277211003314 -0.910731511669548 1.39411024054616 0.68922897142073 0.0758997549584237 0.584627170143418 -1.79911092710172 0.320794443758651 1.04673584913245 1.16194064362503 -0.0628509637700438 0.19607996290237 -2.06988896916158 -1.45811619499737 -0.23457871211392 -0.248173930845756 0.441103391733395 0.867264907600597 1.25202538327584 -1.07920594109165 0.895225215439619 -0.325301607255163 -0.263494990519991 3.58076191018661 1.89656535442413 0.181501655035687 0.281461739618559 2.03633132282697 -0.806881613125812 0.178272250003751 0.0715745378128841 1.20299606709132 0.38757600799321 1.02384675674436 -0.361105659853622 -0.165168510586306 -0.365041548291506 -0.170187676407964 -3.22414537271746 1.21148976824431 3.16589305293534 1.54742381550123 0.811520695458218 0.948439654302697 2.47400578131577 1.67829443876955 -1.62616517158747 1.77465645938008 -1.43195057924858 -2.33293905464925 -1.11423415972187 0.259487800927755 -2.25740504408558 1.06546115454822 -1.37018996825979 0.686598160515933 -0.49943218072855 -1.29052565441795 0.102439973274204 -0.444120237707812 -0.513836982549953
SI_159_WT_Stem -3.44901738608313 1.77698946252638 3.33345062241937 7.48293282591949 3.57635209247407 -0.541703534295927 1.45757370125097 5.78312902347944 -0.204546309156915 -0.704894375675318 -0.256660711584919 -0.0327404393954095 0.938819337181652 0.849478038412146 -0.296212132578953 2.93626092982463 1.81678988385203 -2.05782400636561 -0.711605049804089 -1.24230598405731 2.36485624212163 0.50109750155179 -0.793394666697886 -1.89161027397053 -1.39838786550444 1.0391902634852 -0.181683945806106 0.476802803976259 -0.542865588796008 0.699271120224749 -0.770847117317174 0.428730281872243 -2.34899110455825 0.534310887208118 1.67623787632972 0.431566766137412 0.731690416147816 1.94332758991264 1.42310191144235 0.966581221888441 2.08277262928756 0.750689191608203 -2.34168983626297 3.47137423529552 -0.353327606980163 0.705745699466369 0.0705315630863224 -0.571411012103277 1.02045089303124 2.94109360038864 0.997371390608318 -1.44261752763555 -0.352857981785623 0.207327085358123 -0.791131967053942 -0.145181626278125 -0.0407483937902531 0.430897096921425 -0.734535688236626 1.4525968142941 0.0589427526924581 -0.699788730948933 -1.60317654245134 -1.07992196366301 0.396596495350855 -1.86646677607507 1.44487373707173 -2.8234790006164 0.274265510554935 -0.686146981987924 -1.14957983053689 0.568261175284692 -2.62806900037978 1.78991418071394 -2.12218104929429 -1.84408389286065 -1.32670521883164 1.17202193884382 -0.133219388279724 1.13191790974054 -0.36672925650697 0.136387041044175 -2.23199353549458 0.283548505802456 -0.745027390097064 0.124526817112433 -0.93584433064297 1.1551773629883 -0.520181742164069 -0.689878700533888 1.006372660218 -1.74796435357504 1.2251247221517 -2.93805970691039 0.590237530054039 0.949020815640231 -0.553813417731198 -1.83115625605872 0.0621065310183189 0.666700752795254
